DIA;MES;AÑO;TERMINAL;MONTO;RESPUESTA;MENSAJE;TRX;TARJETA;BIN
17;05;2011;AT16;250;1;5;1;4200030000008822;420003
30;05;2011;AT13;125;0;1;1;4100010000008024;410001
29;03;2010;AT05;5;1;5;1;4300030000006391;430003
20;05;2012;AT07;145;1;1;1;4300040000006781;430004
30;11;2011;AT13;450;1;3;1;4100020000001152;410002
20;02;2012;AT08;60;1;2;1;4300010000003082;430001
4;11;2010;AT08;20;1;4;1;4300050000007603;430005
21;03;2012;AT12;30;1;4;1;4200040000008009;420004
24;02;2011;AT02;250;1;2;1;4100030000004005;410003
5;05;2010;AT21;175;0;1;1;4200010000002183;420001
22;10;2011;AT17;50;0;3;1;4010010000008605;401001
11;06;2010;AT25;50;0;5;1;4200020000007918;420002
14;10;2010;AT12;80;1;1;1;4300030000002599;430003
31;01;2010;AT14;375;1;3;1;4100020000003775;410002
13;05;2012;AT19;500;0;3;1;4300020000003908;430002
29;08;2010;AT01;110;1;2;1;4010020000009079;401002
7;09;2011;AT12;175;0;2;1;4100020000002061;410002
26;07;2011;AT08;375;0;5;1;4200020000007793;420002
30;11;2012;AT10;65;1;3;1;4100030000004720;410003
14;02;2010;AT14;105;0;4;1;4100020000001019;410002
13;08;2010;AT21;20;1;5;1;4200010000001356;420001
18;11;2011;AT21;80;0;4;1;4300060000008493;430006
29;05;2012;AT07;10;1;3;1;4300020000005949;430002
8;04;2010;AT14;10;1;2;1;4010020000004011;401002
18;06;2011;AT19;10;1;5;1;4010010000006258;401001
21;11;2012;AT17;150;0;3;1;4300050000006261;430005
14;05;2012;AT20;5;0;2;1;4200030000008896;420003
11;10;2010;AT02;55;0;4;1;4010020000001990;401002
27;10;2012;AT17;100;0;3;1;4100020000006437;410002
16;03;2012;AT20;55;0;2;1;4300050000001322;430005
15;02;2011;AT24;85;1;4;1;4300030000007381;430003
14;11;2010;AT22;45;0;4;1;4100030000001907;410003
8;02;2012;AT18;55;1;1;1;4300030000004328;430003
14;10;2011;AT10;115;0;2;1;4200020000006088;420002
22;08;2010;AT12;95;0;1;1;4200010000008980;420001
18;05;2010;AT09;65;0;4;1;4200030000005830;420003
8;03;2011;AT05;10;1;4;1;4300050000009680;430005
29;10;2010;AT09;55;1;3;1;4200020000008332;420002
24;03;2011;AT07;40;0;2;1;4100010000008174;410001
21;08;2010;AT07;40;0;2;1;4010010000009873;401001
16;03;2010;AT08;300;0;2;1;4300030000002735;430003
6;01;2010;AT20;175;1;4;1;4200040000007196;420004
11;11;2011;AT08;300;1;5;1;4200020000002177;420002
9;11;2011;AT05;115;0;3;1;4200020000003816;420002
15;06;2010;AT01;30;0;1;1;4300050000002420;430005
21;05;2012;AT19;135;0;5;1;4300040000009818;430004
26;12;2011;AT01;120;0;4;1;4100020000008650;410002
30;07;2011;AT14;250;0;1;1;4100030000003789;410003
22;03;2010;AT19;105;0;3;1;4300050000003726;430005
28;03;2011;AT04;175;0;2;1;4100030000005320;410003
18;02;2010;AT13;375;0;5;1;4200030000007239;420003
27;03;2011;AT14;85;0;4;1;4010010000008430;401001
16;12;2011;AT14;125;1;1;1;4010020000006422;401002
10;07;2012;AT19;35;0;1;1;4300040000007169;430004
30;09;2011;AT09;65;1;3;1;4010010000008027;401001
3;02;2012;AT23;150;0;5;1;4100030000006062;410003
22;04;2012;AT07;45;0;4;1;4200040000009509;420004
18;08;2011;AT23;95;1;1;1;4300010000006041;430001
10;04;2012;AT09;110;0;1;1;4200030000002249;420003
26;04;2012;AT03;25;1;4;1;4200040000005332;420004
6;11;2011;AT17;120;1;4;1;4300030000001112;430003
8;07;2010;AT16;5;0;2;1;4010020000002874;401002
16;09;2011;AT08;75;0;3;1;4010010000002952;401001
6;05;2012;AT22;70;0;2;1;4100020000007522;410002
5;06;2012;AT03;30;0;5;1;4300020000002527;430002
15;06;2010;AT05;120;0;1;1;4100030000003405;410003
19;07;2011;AT25;105;0;3;1;4100020000003411;410002
9;05;2012;AT02;115;0;3;1;4100030000001243;410003
12;05;2012;AT10;120;1;2;1;4100010000001768;410001
12;04;2010;AT06;30;1;3;1;4010010000007649;401001
17;04;2011;AT01;55;1;3;1;4010020000008453;401002
6;06;2011;AT16;70;0;2;1;4200010000002887;420001
12;06;2011;AT07;125;0;1;1;4100030000004475;410003
26;09;2010;AT24;75;1;3;1;4300060000008296;430006
24;07;2010;AT15;85;0;3;1;4200020000006751;420002
28;11;2010;AT15;30;1;1;1;4200020000008897;420002
22;06;2011;AT05;60;0;3;1;4300030000003588;430003
24;07;2010;AT22;450;1;4;1;4200010000003605;420001
9;09;2010;AT02;95;1;5;1;4010020000004110;401002
10;10;2011;AT22;250;1;5;1;4300060000007221;430006
5;06;2012;AT21;45;1;4;1;4300020000004469;430002
14;10;2012;AT19;5;1;5;1;4010020000001108;401002
30;06;2010;AT07;65;0;3;1;4200030000006982;420003
31;08;2011;AT06;115;0;2;1;4100030000005262;410003
9;08;2010;AT24;125;0;2;1;4100030000003259;410003
8;07;2012;AT07;25;1;3;1;4200010000002144;420001
10;08;2010;AT10;35;0;4;1;4100010000006210;410001
4;03;2011;AT09;20;0;2;1;4200020000003835;420002
15;12;2011;AT03;300;0;5;1;4200020000006629;420002
17;11;2012;AT18;75;0;3;1;4200010000003218;420001
20;05;2010;AT03;135;1;5;1;4010020000001505;401002
27;02;2010;AT09;20;0;3;1;4010020000003490;401002
11;05;2010;AT12;85;1;2;1;4100030000008269;410003
23;03;2011;AT06;125;1;3;1;4300040000007194;430004
15;04;2011;AT21;85;0;3;1;4300030000005906;430003
5;07;2011;AT24;5;0;1;1;4300030000008680;430003
26;06;2011;AT24;150;0;5;1;4300060000005337;430006
13;04;2011;AT14;115;1;2;1;4200040000002429;420004
19;05;2011;AT22;120;0;1;1;4100020000001898;410002
11;01;2010;AT25;10;0;4;1;4300030000002551;430003
23;11;2011;AT03;50;1;1;1;4300050000007954;430005
2;05;2012;AT04;10;1;4;1;4010020000007256;401002
6;08;2012;AT16;300;1;4;1;4200040000004122;420004
22;10;2011;AT05;175;0;5;1;4300010000008114;430001
18;10;2011;AT02;10;1;4;1;4010020000003346;401002
2;10;2010;AT09;120;1;1;1;4300010000009442;430001
13;08;2010;AT23;15;1;3;1;4100020000007010;410002
6;11;2011;AT17;55;0;2;1;4200020000007805;420002
28;03;2011;AT11;120;1;3;1;4100020000006804;410002
21;05;2012;AT03;30;0;2;1;4100030000005197;410003
6;02;2011;AT08;145;0;4;1;4010020000009651;401002
11;05;2011;AT22;95;1;4;1;4300010000008957;430001
9;03;2011;AT25;450;0;5;1;4010010000002503;401001
12;04;2012;AT23;200;1;1;1;4300010000006988;430001
13;07;2012;AT03;250;0;5;1;4010020000007514;401002
14;03;2011;AT22;150;0;1;1;4200020000001593;420002
18;07;2010;AT11;105;0;1;1;4100030000007888;410003
18;05;2010;AT05;30;1;1;1;4010010000004513;401001
21;10;2011;AT16;50;0;1;1;4100010000008165;410001
19;01;2012;AT04;5;0;5;1;4200020000004124;420002
13;04;2011;AT02;375;1;1;1;4200020000001279;420002
3;06;2010;AT06;150;1;3;1;4300060000004563;430006
18;04;2012;AT13;60;0;2;1;4300030000001989;430003
25;11;2011;AT23;45;0;1;1;4100010000005619;410001
1;05;2012;AT20;20;0;3;1;4010020000006283;401002
17;11;2010;AT15;15;1;1;1;4100010000008095;410001
8;04;2012;AT20;450;0;1;1;4200010000001250;420001
18;06;2011;AT14;150;0;1;1;4200020000006992;420002
16;11;2011;AT14;25;1;4;1;4300030000006420;430003
12;09;2011;AT04;300;0;3;1;4100030000002760;410003
20;07;2011;AT23;100;0;3;1;4300040000003091;430004
19;11;2010;AT02;55;0;4;1;4100010000002203;410001
13;09;2012;AT08;10;0;4;1;4200020000002031;420002
21;10;2011;AT04;150;1;4;1;4300040000006271;430004
12;04;2010;AT19;300;0;1;1;4300010000009847;430001
8;01;2012;AT23;450;0;1;1;4100010000001953;410001
19;09;2012;AT06;115;1;3;1;4200030000002930;420003
16;05;2011;AT02;100;0;2;1;4300040000001649;430004
30;04;2011;AT19;110;1;2;1;4100030000001684;410003
25;02;2011;AT03;500;1;4;1;4100030000004134;410003
18;02;2011;AT08;125;0;1;1;4300030000003724;430003
24;05;2011;AT15;500;1;3;1;4100030000006023;410003
12;09;2012;AT25;450;0;2;1;4100010000002631;410001
18;05;2012;AT06;5;1;3;1;4100020000007615;410002
18;03;2012;AT10;110;1;5;1;4300020000003354;430002
18;10;2010;AT08;20;1;4;1;4200030000001815;420003
15;07;2012;AT13;80;1;4;1;4010010000009274;401001
2;06;2010;AT08;5;0;4;1;4300020000004785;430002
21;08;2010;AT05;45;1;4;1;4200030000009606;420003
12;08;2012;AT06;25;1;4;1;4010010000007178;401001
28;07;2011;AT24;40;0;1;1;4300030000005288;430003
6;09;2011;AT21;35;0;4;1;4200020000003115;420002
17;09;2010;AT03;10;1;5;1;4010020000002521;401002
1;04;2010;AT06;30;0;2;1;4010010000008680;401001
28;03;2012;AT10;120;1;5;1;4100020000009187;410002
11;02;2011;AT03;250;0;3;1;4100030000007294;410003
24;10;2010;AT23;100;1;3;1;4100010000009671;410001
4;04;2010;AT14;75;0;3;1;4200020000009240;420002
19;03;2010;AT05;75;0;1;1;4300010000004991;430001
18;08;2011;AT14;500;0;2;1;4200020000001811;420002
24;05;2010;AT12;95;1;1;1;4010020000002993;401002
29;04;2012;AT21;105;0;2;1;4300060000002676;430006
6;11;2012;AT04;20;1;2;1;4300010000005871;430001
29;08;2010;AT16;145;0;2;1;4300030000008367;430003
23;11;2012;AT22;300;0;4;1;4200030000009559;420003
5;05;2012;AT22;30;1;5;1;4300060000002166;430006
19;02;2011;AT21;80;0;3;1;4200040000008633;420004
3;11;2010;AT02;135;0;4;1;4100010000006750;410001
29;04;2011;AT10;25;0;2;1;4100020000008954;410002
19;12;2011;AT24;115;1;2;1;4200020000009188;420002
3;02;2010;AT08;110;1;5;1;4100010000006097;410001
14;02;2010;AT24;135;0;4;1;4200030000005209;420003
24;08;2011;AT07;105;1;3;1;4200030000006959;420003
28;02;2010;AT21;250;0;5;1;4100020000004210;410002
29;09;2010;AT19;10;0;4;1;4100020000003163;410002
21;09;2010;AT11;115;1;4;1;4100020000008313;410002
24;04;2011;AT23;300;0;4;1;4200010000008995;420001
20;10;2011;AT13;15;1;1;1;4100030000003454;410003
10;08;2011;AT03;90;0;3;1;4010020000005272;401002
17;01;2010;AT13;200;1;4;1;4010010000009041;401001
23;02;2010;AT18;120;0;1;1;4300050000001976;430005
1;05;2011;AT01;375;1;2;1;4300050000006957;430005
13;06;2011;AT18;100;0;2;1;4100030000001686;410003
27;09;2011;AT20;175;0;2;1;4100030000006405;410003
13;01;2010;AT04;500;1;3;1;4200010000003358;420001
11;10;2010;AT02;10;0;3;1;4300030000003473;430003
6;06;2012;AT16;30;1;1;1;4300010000007697;430001
8;12;2010;AT24;250;0;2;1;4010010000002908;401001
8;07;2011;AT10;30;0;4;1;4100020000005305;410002
15;02;2010;AT01;105;0;5;1;4300020000003571;430002
5;09;2012;AT11;55;0;4;1;4300010000009531;430001
13;09;2012;AT23;10;0;3;1;4200040000002950;420004
13;04;2011;AT22;70;0;4;1;4010020000005887;401002
23;04;2012;AT04;300;0;2;1;4300060000006866;430006
6;09;2012;AT11;95;1;5;1;4300050000008830;430005
8;06;2010;AT18;450;0;4;1;4300010000005275;430001
29;03;2010;AT06;30;0;3;1;4200020000005730;420002
5;04;2010;AT15;145;0;3;1;4100020000004476;410002
8;11;2012;AT24;110;0;2;1;4300020000002145;430002
5;12;2010;AT18;35;1;3;1;4200030000005240;420003
13;09;2012;AT02;25;1;5;1;4100010000001100;410001
28;05;2012;AT25;30;0;2;1;4100030000003140;410003
3;07;2012;AT25;150;1;1;1;4010020000002740;401002
16;11;2010;AT17;175;0;4;1;4200040000007432;420004
3;07;2012;AT22;25;0;1;1;4100030000009417;410003
28;08;2011;AT03;500;0;2;1;4200040000007536;420004
21;05;2012;AT10;200;1;1;1;4100020000006433;410002
10;05;2012;AT22;65;1;2;1;4200020000008256;420002
24;10;2012;AT01;500;1;3;1;4200040000003372;420004
29;10;2011;AT20;105;1;2;1;4010020000009902;401002
26;03;2010;AT22;175;0;1;1;4010020000005686;401002
10;11;2012;AT25;500;1;2;1;4100020000004539;410002
14;08;2012;AT15;80;0;3;1;4300020000007774;430002
28;06;2010;AT13;250;1;4;1;4100010000006946;410001
9;11;2010;AT03;50;1;3;1;4300040000007838;430004
12;05;2011;AT11;95;1;3;1;4100020000003965;410002
29;04;2010;AT25;15;1;2;1;4300030000005818;430003
20;02;2011;AT20;30;0;1;1;4200030000002185;420003
6;10;2010;AT05;95;1;4;1;4200030000003918;420003
16;10;2010;AT21;25;1;1;1;4010010000006257;401001
7;04;2012;AT01;100;1;3;1;4100030000007413;410003
10;08;2010;AT08;85;1;3;1;4200030000003765;420003
14;05;2011;AT22;80;1;5;1;4200030000009638;420003
27;04;2011;AT19;500;0;1;1;4300020000009362;430002
3;05;2012;AT15;60;0;5;1;4100010000007584;410001
20;07;2011;AT03;90;1;2;1;4300010000002419;430001
8;06;2010;AT02;75;1;2;1;4100030000008690;410003
6;06;2010;AT24;145;1;4;1;4200020000001852;420002
4;05;2011;AT18;100;1;1;1;4300060000006850;430006
23;02;2010;AT17;30;1;4;1;4300040000001920;430004
15;11;2012;AT15;500;1;5;1;4300050000006408;430005
14;03;2011;AT15;300;0;5;1;4300010000009089;430001
2;09;2012;AT15;65;1;5;1;4200030000004506;420003
10;03;2011;AT24;100;1;1;1;4300050000008327;430005
19;07;2012;AT23;65;1;3;1;4200010000007556;420001
9;09;2010;AT18;35;0;5;1;4300060000005256;430006
6;01;2010;AT20;40;0;5;1;4300040000006720;430004
6;03;2012;AT08;95;1;5;1;4300010000005924;430001
11;10;2012;AT15;100;0;3;1;4100020000003911;410002
3;08;2010;AT10;135;0;5;1;4300030000002260;430003
15;10;2011;AT06;20;1;2;1;4100030000003740;410003
4;07;2012;AT21;145;0;3;1;4200030000008668;420003
28;02;2012;AT09;115;1;3;1;4010010000002995;401001
15;09;2011;AT04;100;0;2;1;4300040000008228;430004
5;03;2011;AT05;500;0;3;1;4300050000005247;430005
28;05;2011;AT08;200;0;2;1;4300060000006757;430006
5;05;2012;AT25;30;0;3;1;4100020000003612;410002
14;08;2011;AT14;110;0;2;1;4300040000005741;430004
9;10;2011;AT25;35;0;1;1;4200010000004311;420001
24;07;2010;AT16;85;0;1;1;4300040000001950;430004
28;02;2012;AT22;200;0;1;1;4300030000007375;430003
20;04;2012;AT16;200;0;4;1;4200020000009966;420002
10;06;2011;AT06;80;0;4;1;4200030000008320;420003
9;12;2010;AT01;95;1;3;1;4010020000001372;401002
30;11;2010;AT17;135;1;3;1;4100030000009642;410003
4;10;2011;AT04;110;1;4;1;4300040000008360;430004
21;06;2010;AT22;110;0;5;1;4300020000006113;430002
6;11;2012;AT25;80;0;1;1;4300040000004043;430004
26;04;2011;AT16;110;1;1;1;4300040000001024;430004
22;07;2012;AT04;120;0;3;1;4100020000009297;410002
13;08;2012;AT10;175;1;4;1;4300050000006543;430005
30;07;2011;AT18;300;1;3;1;4300050000003531;430005
29;03;2010;AT19;200;1;5;1;4300060000001144;430006
12;12;2012;AT24;10;0;1;1;4200020000005414;420002
21;01;2010;AT14;135;1;2;1;4100030000006850;410003
19;07;2012;AT12;65;1;2;1;4300060000004497;430006
2;07;2012;AT19;105;1;2;1;4010020000008523;401002
24;04;2011;AT22;300;0;1;1;4300040000009979;430004
5;09;2012;AT07;60;0;1;1;4200010000004874;420001
20;08;2010;AT11;10;0;3;1;4200030000001711;420003
19;01;2012;AT08;40;1;2;1;4200040000006541;420004
5;04;2012;AT08;100;0;2;1;4300010000002879;430001
23;10;2010;AT14;100;1;4;1;4200040000007266;420004
21;11;2011;AT13;125;1;1;1;4200010000007272;420001
14;06;2011;AT20;105;1;2;1;4100020000003113;410002
24;11;2012;AT08;175;1;4;1;4200020000008916;420002
23;10;2011;AT09;135;1;1;1;4300020000007233;430002
13;09;2010;AT17;375;0;1;1;4200040000006402;420004
10;06;2011;AT20;120;1;3;1;4200030000002948;420003
3;09;2010;AT21;70;1;4;1;4300040000007336;430004
9;11;2010;AT25;200;0;3;1;4010010000003661;401001
3;09;2011;AT04;70;0;5;1;4300010000005475;430001
28;02;2012;AT12;20;0;5;1;4200030000006052;420003
21;03;2011;AT25;35;1;4;1;4010010000009028;401001
8;07;2010;AT14;200;0;5;1;4200020000006838;420002
12;05;2010;AT14;30;0;4;1;4010020000006408;401002
4;02;2010;AT06;65;0;3;1;4200010000009676;420001
14;09;2012;AT20;375;0;2;1;4100010000002460;410001
12;05;2011;AT17;105;1;5;1;4700010000001955;470001
21;11;2010;AT03;75;1;4;1;4600020000004653;460002
5;12;2010;AT16;25;1;4;1;4700010000005417;470001
11;08;2010;AT25;105;1;3;1;4700010000007147;470001
7;07;2010;AT06;200;1;2;1;4700030000005988;470003
9;05;2010;AT08;135;1;5;1;4510020000007063;451002
12;07;2012;AT15;150;1;5;1;4510010000001911;451001
25;07;2010;AT21;175;1;5;1;4600010000009630;460001
27;02;2011;AT22;450;1;3;1;4500030000009948;450003
25;09;2010;AT10;95;1;1;1;4800030000006524;480003
17;04;2010;AT12;300;1;3;1;4500040000008882;450004
21;09;2011;AT25;70;1;3;1;4800020000009586;480002
12;09;2011;AT06;90;1;3;1;4800020000004879;480002
18;06;2012;AT15;125;1;5;1;4500030000005889;450003
16;09;2012;AT09;65;1;2;1;4700010000002669;470001
14;02;2010;AT11;50;1;5;1;4600020000001800;460002
8;06;2011;AT14;45;1;4;1;4700010000006231;470001
27;02;2010;AT11;5;1;3;1;4600010000003872;460001
20;03;2012;AT14;75;1;1;1;4800020000003096;480002
28;02;2010;AT07;40;1;2;1;4700010000005346;470001
25;01;2011;AT14;45;1;2;1;4700020000004848;470002
30;06;2010;AT25;95;1;5;1;4800030000005632;480003
18;10;2011;AT07;25;1;3;1;4700010000007144;470001
7;11;2010;AT14;75;1;2;1;4510020000007033;451002
22;07;2011;AT12;45;1;2;1;4800030000004589;480003
16;06;2011;AT04;145;1;5;1;4800010000008311;480001
15;01;2010;AT19;65;1;1;1;4500040000001934;450004
24;10;2010;AT05;40;1;3;1;4700020000008820;470002
28;02;2011;AT19;120;1;4;1;4800010000009732;480001
12;06;2012;AT23;135;1;1;1;4700010000007300;470001
16;07;2011;AT05;175;1;4;1;4600030000003312;460003
20;04;2012;AT08;500;1;3;1;4800040000001960;480004
24;04;2012;AT06;55;1;1;1;4700020000009287;470002
26;05;2010;AT11;45;1;4;1;4800020000003590;480002
7;11;2012;AT18;150;1;1;1;4500040000004771;450004
21;01;2011;AT03;120;1;1;1;4800020000002222;480002
19;06;2011;AT21;115;1;1;1;4700030000002327;470003
9;10;2012;AT15;20;1;2;1;4700040000003923;470004
16;01;2010;AT20;40;1;2;1;4800020000008577;480002
21;04;2010;AT15;40;1;1;1;4700030000007689;470003
26;10;2010;AT15;25;1;3;1;4510010000007354;451001
20;02;2012;AT18;30;1;5;1;4800020000001125;480002
16;08;2012;AT04;120;1;4;1;4600010000009203;460001
20;03;2010;AT25;120;1;5;1;4700040000007730;470004
13;10;2012;AT05;250;1;1;1;4600030000005439;460003
26;02;2011;AT16;5;1;2;1;4500030000005517;450003
5;02;2010;AT23;85;1;1;1;4600030000004499;460003
5;08;2012;AT11;10;1;4;1;4700020000007847;470002
12;05;2010;AT22;500;1;3;1;4700030000003527;470003
7;09;2011;AT13;85;1;3;1;4800040000008750;480004
19;10;2010;AT24;40;1;4;1;4510020000006030;451002
30;06;2010;AT25;110;1;1;1;4800020000006105;480002
22;10;2011;AT14;65;1;1;1;4800040000003576;480004
10;03;2010;AT20;45;1;5;1;4800040000002502;480004
19;04;2012;AT07;15;1;2;1;4600030000004793;460003
10;06;2010;AT18;55;1;1;1;4800010000008954;480001
26;12;2010;AT17;60;1;1;1;4600020000004112;460002
22;08;2012;AT06;450;1;1;1;4700030000006506;470003
16;09;2012;AT03;110;1;5;1;4600030000004614;460003
3;01;2012;AT24;110;1;3;1;4700010000008745;470001
10;10;2010;AT03;50;1;2;1;4600020000003640;460002
22;07;2011;AT11;95;1;2;1;4600010000006885;460001
11;10;2011;AT24;110;1;5;1;4510020000006951;451002
24;02;2010;AT25;55;1;2;1;4800020000006866;480002
21;07;2010;AT06;10;1;3;1;4700040000006356;470004
28;11;2010;AT22;90;1;5;1;4600010000004361;460001
23;08;2011;AT18;200;1;3;1;4800010000004757;480001
9;10;2011;AT07;15;1;4;1;4600030000008300;460003
8;07;2011;AT14;50;1;1;1;4510020000002609;451002
14;09;2012;AT02;105;1;1;1;4700030000007116;470003
15;04;2010;AT25;135;1;5;1;4700020000001001;470002
30;03;2010;AT05;120;1;3;1;4500030000003191;450003
26;04;2010;AT14;50;1;3;1;4510020000007643;451002
5;11;2011;AT09;65;1;3;1;4500030000001151;450003
24;09;2010;AT25;80;1;2;1;4600010000005593;460001
8;04;2012;AT01;100;1;4;1;4800020000005158;480002
5;04;2012;AT24;175;1;4;1;4600020000009877;460002
10;08;2012;AT24;65;1;3;1;4500040000006285;450004
17;02;2012;AT02;15;1;3;1;4510010000008308;451001
24;07;2011;AT04;250;1;5;1;4800030000003808;480003
25;07;2010;AT25;175;1;1;1;4700010000001972;470001
6;03;2011;AT24;375;1;4;1;4800020000005071;480002
27;05;2012;AT20;10;1;1;1;4800010000009824;480001
13;07;2011;AT15;30;1;2;1;4700010000005733;470001
22;02;2011;AT24;200;1;2;1;4700010000003815;470001
2;02;2010;AT15;75;1;5;1;4700030000002638;470003
13;06;2012;AT01;85;1;5;1;4700020000007863;470002
13;03;2011;AT08;135;1;1;1;4510010000003913;451001
24;04;2011;AT06;95;1;3;1;4600010000009556;460001
27;03;2012;AT20;100;1;1;1;4800020000001827;480002
22;01;2012;AT22;30;1;5;1;4500030000002476;450003
19;01;2012;AT01;150;1;1;1;4600030000007741;460003
3;10;2012;AT07;65;1;1;1;4800020000004847;480002
23;07;2011;AT11;70;1;2;1;4500040000008707;450004
7;03;2010;AT18;40;1;4;1;4700040000005153;470004
27;09;2011;AT07;135;1;4;1;4800020000001146;480002
10;03;2012;AT02;450;1;4;1;4500030000003498;450003
29;07;2011;AT25;55;1;5;1;4510020000001829;451002
23;04;2012;AT08;175;1;2;1;4510020000006124;451002
1;07;2012;AT21;70;1;1;1;4800040000001792;480004
6;05;2012;AT15;200;1;4;1;4500040000002988;450004
5;07;2012;AT07;145;1;2;1;4700010000008026;470001
28;10;2012;AT04;15;1;4;1;4600020000001361;460002
25;10;2012;AT02;115;1;5;1;4700040000003713;470004
14;05;2012;AT11;135;1;4;1;4510020000007349;451002
9;10;2012;AT02;150;1;4;1;4700010000001217;470001
31;01;2010;AT23;110;1;5;1;4700030000001172;470003
8;04;2010;AT23;100;1;5;1;4700010000005293;470001
28;07;2011;AT08;450;1;5;1;4500030000007828;450003
11;11;2010;AT02;90;1;5;1;4500030000008719;450003
24;03;2011;AT17;45;1;1;1;4600020000006244;460002
30;01;2010;AT19;95;1;2;1;4800030000001249;480003
24;02;2010;AT08;30;1;5;1;4600030000009320;460003
27;03;2010;AT05;15;1;4;1;4500040000005661;450004
13;04;2010;AT20;450;1;1;1;4800040000003331;480004
16;09;2012;AT15;95;1;4;1;4800040000007195;480004
11;02;2011;AT17;250;1;1;1;4700010000005999;470001
3;08;2011;AT02;120;1;3;1;4800030000003283;480003
14;10;2012;AT03;75;1;3;1;4800020000008570;480002
23;06;2010;AT19;250;1;3;1;4600010000004962;460001
25;02;2010;AT09;90;1;1;1;4700030000001220;470003
26;04;2012;AT01;5;1;1;1;4510010000007911;451001
28;09;2011;AT22;45;1;2;1;4500030000007479;450003
14;04;2012;AT16;65;1;4;1;4700040000004378;470004
13;11;2011;AT14;75;1;1;1;4800010000006785;480001
28;03;2011;AT22;85;1;5;1;4500040000008209;450004
4;08;2011;AT02;15;1;5;1;4500030000005380;450003
19;02;2012;AT20;60;1;3;1;4800040000003643;480004
18;10;2010;AT09;250;1;2;1;4600030000009311;460003
16;06;2011;AT01;300;1;3;1;4700030000008785;470003
30;08;2011;AT01;120;1;3;1;4700020000002734;470002
25;09;2012;AT06;110;1;5;1;4510020000004240;451002
8;04;2010;AT18;50;1;5;1;4700020000004699;470002
1;04;2011;AT18;500;1;1;1;4700020000003480;470002
8;02;2010;AT18;135;1;1;1;4500040000004484;450004
5;08;2010;AT10;100;1;1;1;4600020000008182;460002
25;02;2011;AT19;150;1;3;1;4800020000009843;480002
11;03;2011;AT09;375;1;2;1;4800010000006697;480001
10;05;2010;AT19;500;1;4;1;4700040000008589;470004
26;05;2011;AT13;10;1;2;1;4500030000008515;450003
10;06;2010;AT14;115;1;5;1;4510010000007171;451001
14;06;2011;AT06;175;1;3;1;4700040000004393;470004
28;07;2010;AT18;145;1;4;1;4800030000009311;480003
15;02;2010;AT15;450;1;4;1;4600010000003593;460001
28;01;2011;AT24;10;1;5;1;4600030000008528;460003
15;03;2012;AT06;145;1;3;1;4700020000002642;470002
20;10;2011;AT07;120;1;3;1;4800010000001539;480001
3;08;2010;AT19;100;1;4;1;4600030000004989;460003
9;05;2012;AT09;70;1;5;1;4800030000008798;480003
2;03;2012;AT23;10;1;2;1;4700040000009861;470004
4;06;2011;AT15;25;1;3;1;4800040000009852;480004
16;09;2010;AT02;10;1;5;1;4800010000007901;480001
20;06;2011;AT22;110;1;3;1;4500030000008030;450003
14;09;2011;AT04;135;1;3;1;4600010000008440;460001
5;04;2011;AT21;120;1;2;1;4500040000007268;450004
25;02;2012;AT10;500;1;5;1;4600010000009542;460001
6;10;2012;AT13;15;1;3;1;4700020000003050;470002
19;11;2011;AT06;105;1;1;1;4700010000002842;470001
17;04;2010;AT03;145;1;4;1;4800010000003213;480001
5;04;2011;AT07;500;1;2;1;4600030000005811;460003
3;05;2011;AT21;25;1;2;1;4700020000007435;470002
25;07;2011;AT22;70;1;1;1;4510010000004198;451001
1;11;2012;AT02;45;1;1;1;4800040000002781;480004
22;09;2012;AT25;135;1;4;1;4600030000002669;460003
10;08;2010;AT19;450;1;3;1;4700040000009394;470004
30;11;2010;AT22;15;1;3;1;4500030000006152;450003
23;01;2012;AT15;10;1;1;1;4600020000009905;460002
26;06;2010;AT07;200;1;3;1;4700030000001743;470003
26;03;2011;AT06;150;1;2;1;4600030000002261;460003
9;12;2011;AT05;450;1;1;1;4500030000004511;450003
27;08;2010;AT01;5;1;4;1;4600030000003031;460003
13;08;2010;AT06;200;1;2;1;4600020000004528;460002
7;05;2010;AT23;10;1;2;1;4600020000007559;460002
28;05;2012;AT07;35;1;2;1;4800040000009290;480004
27;10;2010;AT24;300;1;5;1;4700020000005192;470002
8;07;2011;AT22;500;1;3;1;4600010000003111;460001
11;10;2011;AT10;100;1;4;1;4800040000007038;480004
4;10;2012;AT23;30;1;2;1;4800040000009963;480004
13;09;2012;AT02;115;1;1;1;4510020000005238;451002
20;03;2012;AT13;85;1;2;1;4500040000008978;450004
17;08;2012;AT10;300;1;4;1;4800010000008112;480001
3;02;2010;AT10;60;1;2;1;4700020000003151;470002
4;07;2011;AT22;125;1;3;1;4700030000007858;470003
27;10;2011;AT15;10;1;4;1;4800020000002675;480002
15;12;2012;AT03;10;1;1;1;4500030000003042;450003
22;11;2010;AT22;450;1;5;1;4800020000008283;480002
19;04;2010;AT08;50;1;5;1;4600030000006769;460003
9;06;2012;AT14;135;1;2;1;4700010000008429;470001
13;10;2011;AT10;95;1;4;1;4600010000005414;460001
26;08;2011;AT15;75;1;4;1;4700030000002100;470003
15;02;2011;AT23;70;1;4;1;4700040000008121;470004
19;04;2010;AT11;55;1;2;1;4800040000001390;480004
